cpd_id	cpd_name	Match	HMDB	PubChem	ChEBI	KEGG
cpd_743	histamine	Histamine	HMDB0000870	774	18295	C00388
cpd_744	histidine	Histidine	HMDB0000177	6274	15971	C00135
cpd_745	histidine betaine (hercynine)*					
cpd_746	histidinol	Histidinol	HMDB0253185	776		
cpd_747	histidylalanine	Histidylalanine	HMDB0028878	101180	73924	
cpd_748	homoarginine	Homo-L-arginine	HMDB0000670	9085	27747	C01924
cpd_749	homocitrate	Homocitric acid	HMDB0003518	439459	52222	C01251
cpd_750	homocitrulline	Homocitrulline	HMDB0000679	65072	17443	C02427
cpd_751	homogentisate	Homogentisic acid	HMDB0000130	780	44747	C00544
cpd_752	homostachydrine*	Proline betaine	HMDB0004827	115244	35280	C10172
cpd_753	hydantoin-5-propionate	Hydantoin-5-propionic acid	HMDB0001212	782	28297	C05565
cpd_754	hydroquinone sulfate	Hydroquinone sulfate	HMDB0240263	161220	71062	
cpd_755	hydroxyasparagine**					
cpd_756	hydroxymethylpyrimidine					
cpd_757	hydroxypalmitoyl sphingomyelin (d18:1/16:0(OH))**					
cpd_758	hyocholate	Hyocholate		96023992	81244	C17649
cpd_759	hypotaurine	Hypotaurine	HMDB0000965	107812	16668	C00519
cpd_760	hypoxanthine	Hypoxanthine	HMDB0000157	790	17368	C00262
cpd_761	I-urobilinogen	Mesobilirubinogen	HMDB0001898	26818	29026	C05790
cpd_762	imidazole lactate	Imidazole lactate	METPA0616		24773	C05568
cpd_763	imidazole propionate	Imidazolepropionic acid	HMDB0002271	70630	73087	C20522
cpd_764	indole	Indole	HMDB0000738	798	16881	C00463
cpd_765	indole-3-acetamide	Indole-3-acetamide	HMDB0029739	397	16031	C02693
cpd_766	indole-3-carboxylate	Indole-3-carboxylic acid	HMDB0003320	69867	24809	C19837
cpd_767	indoleacetate	Indoleacetic acid	HMDB0000197	802	16411	C00954
cpd_768	indoleacetylglutamine					
cpd_769	indolelactate	Indolelactic acid	HMDB0000671	676157	24813	C02043
cpd_770	indolepropionate	Indole-3-propionic acid	HMDB0002302	3744	43580	
cpd_771	indolin-2-one	1,3-Dihydro-(2H)-indol-2-one	HMDB0061918	321710	31697	C12312
cpd_772	inosine	Inosine	HMDB0000195	6021	17596	C00294
cpd_773	inositol hexakisphosphate					
cpd_774	inositol pentakisphosphate	inositol 1,3,4,5,6-pentakisphosphate	HMDB0253492	482		C15991
cpd_775	inositol triphosphate	myo-Inositol 1,4,5-trisphosphate	HMDB0001498	439456	16595	C01245
cpd_776	isobutyrylcarnitine (C4)					
cpd_777	isobutyrylglycine	Isobutyrylglycine	HMDB0000730	10855600	70979	
cpd_778	isocaproate (i6:0)					
cpd_779	isocaproylglycine	isocaproylglycine	HMDB0341334			
cpd_780	isocaproyltaurine					
cpd_781	isocitric lactone					
cpd_782	isoleucine	Isoleucine	HMDB0000172	6306	17191	C00407
cpd_783	isoleucylglycine	Isoleucyl-Glycine	HMDB0028907	342532		
cpd_784	isoursodeoxycholate	3b,7b,12a-Trihydroxy-5b-cholanoic acid	HMDB0000395	5283873		
cpd_785	isoursodeoxycholate sulfate (1)					
cpd_786	isovalerate (i5:0)					
cpd_787	isovalerylcarnitine (C5)					
cpd_788	isovalerylglycine	Isovalerylglycine	HMDB0000678	546304	70984	
cpd_789	kaempferol	Kaempferol	HMDB0005801	5280863	28499	C05903
cpd_790	kynurenate	Kynurenic acid	HMDB0000715	3845	18344	C01717
cpd_791	kynurenine	Kynurenine	HMDB0000684	161166	16946	C00328
cpd_792	L-urobilin	L-Urobilin				C05793
cpd_793	lactate	Lactic acid	HMDB0000190	107689	422	C00186
cpd_794	lactodifucotetraose	Lactodifucotetraose	HMDB0006587	3082169	89917	
cpd_795	lactosyl-N-arachidoyl-sphingosine (d18:1/20:0)*					
cpd_796	lactosyl-N-behenoyl-sphingosine (d18:1/22:0)*					
cpd_797	lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*					
cpd_798	lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)					
cpd_799	lactosyl-N-stearoyl-sphingosine (d18:1/18:0)*					
cpd_800	LAHSA (18:2/OH-18:0)*					
cpd_801	lanosterol	Lanosterol	HMDB0001251	246983	16521	C01724
cpd_802	lansoprazole	Lansoprazole	HMDB0005008	3883	6375	C01594
cpd_803	laurate (12:0)					
cpd_804	laurylcarnitine (C12)					
cpd_805	leucine	Leucine	HMDB0000687	6106	15603	C00123
cpd_806	leucylalanine	Leucylalanine	HMDB0028922	81721	73527	
cpd_807	leucylglutamine*	Leucyl-Glutamine	HMDB0028927	4305457		
cpd_808	leucylglycine	Glycylleucine	HMDB0000759	92843	73514	C02155
cpd_809	levulinate (4-oxovalerate)					
cpd_810	Lewis X trisaccharide	Lewis X trisaccharide	HMDB0006568	3035680		
cpd_811	lignoceroyl ethanolamide (24:0)*					
cpd_812	lignoceroyl sphingomyelin (d18:1/24:0)					
cpd_813	lignoceroylcarnitine (C24)*					
cpd_814	limonin	Limonin	HMDB0035921	235284	16226	C03514
cpd_815	linoleate (18:2n6)					
cpd_816	linolenate [alpha or gamma; (18:3n3 or 6)]					
cpd_817	linolenoyl ethanolamide					
cpd_818	linolenoyl-linolenoyl-glycerol (18:3/18:3) [1]*					
cpd_819	linolenoyl-linolenoyl-glycerol (18:3/18:3) [2]*					
cpd_820	linolenoylcarnitine (C18:3)*					
cpd_821	linoleoyl ethanolamide	Linoleoyl ethanolamide	HMDB0012252	5283446	64032	
cpd_822	linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*					
cpd_823	linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*					
cpd_824	linoleoyl-docosahexaenoyl-glycerol (18:2/22:6) [2]*					
cpd_825	linoleoyl-linolenoyl-glycerol (18:2/18:3) [1]*					
cpd_826	linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*					
cpd_827	linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*					
cpd_828	linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*					
cpd_829	linoleoylcarnitine (C18:2)*					
cpd_830	lithocholate	Isolithocholic acid	HMDB0000717	164853	81253	C17658
cpd_831	lithocholate sulfate (1)					
cpd_832	lithocholic acid sulfate (2)					
cpd_833	loperamide	Loperamide	HMDB0004999	3955	6532	C07080
cpd_834	loratadine	Loratadine	HMDB0005000	3957	210803	C06818
cpd_835	luteolin	Luteolin	HMDB0005800	5280445	15864	C01514
cpd_836	lysine	Lysine	HMDB0000182	5962	18019	C00047
cpd_837	lysylleucine	Lysylleucine	HMDB0028955	7016103	74561	
cpd_838	m-tyramine	m-Tyramine	HMDB0004989	11492	89626	
cpd_839	malate	Malic acid	HMDB0000156	222656	30797	C00149
cpd_840	maleate	Maleic acid	HMDB0000176	444266	18300	C01384
cpd_841	malonate	Malote		3673	15792 30794	C00383
cpd_842	malonylcarnitine	Malonylcarnitine	HMDB0002095	91825606	85470	
cpd_843	maltitol/lactitol/cellobiotol/palatinol					
cpd_844	maltol sulfate					
cpd_845	maltose	D-Maltose	HMDB0000163	10991489	47937	C00208
cpd_846	mannitol/sorbitol					
cpd_847	mannonate*	D-Mannonic acid	HMDB0242119	3246006	33076	C00514
cpd_848	mannose	D-Mannose	HMDB0000169	185698	28729	C00159
cpd_849	margarate (17:0)					
cpd_850	margaroyl ethanolamide*					
cpd_851	margaroylcarnitine (C17)*					
cpd_852	methionine	Methionine	HMDB0000696	6137	16643	C00073
cpd_853	methionine sulfone	Methionine sulfone	HMDB0062174	445282	21363	
cpd_854	methionine sulfoxide	Methionine sulfoxide	HMDB0002005	158980	17016	C02989
cpd_855	methyl indole-3-acetate	Indole-3-methyl acetate	HMDB0029738	74706	72782	
cpd_856	methyl vanillate sulfate					
cpd_857	methyl-4-hydroxybenzoate sulfate	Methyl-4-hydroxybenzoate sulfate	HMDB0168668	122164837	133532	
cpd_858	methylmalonate (MMA)					
cpd_859	methylphenidate	Methylphenidate	HMDB0014566	4158	84276	C07196
cpd_860	methylphosphate	Methylphosphate	HMDB0061711	13130	340824	
cpd_861	methylsuccinate	Methylsuccinic acid	HMDB0001844	6950476	91316	C08645
cpd_862	metronidazole	Metronidazole	HMDB0015052	4173	6909	C07203
cpd_863	mevalonate	Mevalonic acid	HMDB0000227	439230	17710	C00418
cpd_864	mevalonolactone	Mevalonolactone	HMDB0006024	5325923		
cpd_865	morphine-3-glucuronide	Morphine-3-glucuronide	HMDB0041936	5484731		C16643
cpd_866	myo-inositol	myo-Inositol	HMDB0000211		17268	C00137
cpd_867	myristate (14:0)					
cpd_868	myristoleate (14:1n5)					
cpd_869	myristoleoylcarnitine (C14:1)*					
cpd_870	myristoylcarnitine (C14)					
cpd_871	N(1)-acetylspermine	N1-Acetylspermine	HMDB0001186	916	17312	C02567
cpd_872	N,N,N-trimethyl-5-aminovalerate					
cpd_873	N,N,N-trimethyl-alanylproline betaine (TMAP)					
cpd_874	N,N-dimethyl-5-aminovalerate					
cpd_875	N,N-dimethylalanine					
cpd_876	N-(2-furoyl)glycine	2-Furoylglycine	HMDB0000439	21863	82912	
cpd_877	N-(2-hydroxypalmitoyl)-sphingosine (d18:1/16:0(2OH))					
cpd_878	N-acetyl sulfapyridine					
cpd_879	N-acetyl-1-methylhistidine*	N-Acetyl-1-methylhistidine	HMDB0240340	53859791	133181	
cpd_880	N-acetyl-2-aminooctanoate*					
cpd_881	N-acetyl-3-methylhistidine*	N-Acetyl-3-methylhistidine	HMDB0240341	193270	133183	
cpd_882	N-acetyl-aspartyl-glutamate (NAAG)					
cpd_883	N-acetyl-beta-alanine	N-Acetyl-beta-alanine	HMDB0061880	76406	16682	C01073
cpd_884	N-acetyl-beta-glucosaminylamine	N-Acetyl-b-glucosaminylamine	HMDB0001104	439454	15947	C01239
cpd_885	N-acetyl-cadaverine					
cpd_886	N-acetyl-isoputreanine					
cpd_887	N-acetyl-S-allyl-L-cysteine					
cpd_888	N-acetylalanine	N-Acetyl-L-alanine	HMDB0000766	88064	40992	
cpd_889	N-acetylarginine					
cpd_890	N-acetylasparagine	N-Acetylasparagine	HMDB0006028	99715		
cpd_891	N-acetylaspartate (NAA)					
cpd_892	N-acetylcarnosine	N-Acetylcarnosine	HMDB0255058	91814		
cpd_893	N-acetylcitrulline					
cpd_894	N-acetylglucosamine conjugate of C24H40O4 bile acid**					
cpd_895	N-acetylglucosamine/N-acetylgalactosamine					
cpd_896	N-acetylglucosaminylasparagine	Aspartylglycosamine	HMDB0000489	123826	17261	C04540
cpd_897	N-acetylglutamate	N-Acetyl-L-glutamic acid	HMDB0001138	70914	17533	C00624
cpd_898	N-acetylglutamine	N-Acetylglutamine	HMDB0006029	182230	21553	
cpd_899	N-acetylglycine	Acetylglycine	HMDB0000532	10972	40410	
cpd_900	N-acetylhistamine	N-Acetylhistamine	HMDB0013253	69602	28483	C05135
cpd_901	N-acetylhistidine	N-Acetylhistidine	HMDB0032055	75619	16437	C02997
cpd_902	N-acetylisoleucine	N-Acetylisoleucine	HMDB0061684	7036275	21555	
cpd_903	N-acetylleucine	N-Acetyl-Leu	HMDB0011756	70912	17786	C02710
cpd_904	N-acetylmethionine	N-Acetyl-L-methionine	HMDB0011745	448580	21557	C02712
cpd_905	N-acetylmethionine sulfoxide	N-Acetylmethionine sulfoxide	HMDB0240343	7408371		
cpd_906	N-acetylmuramate	N-Acetylmuramate	HMDB0060493	5462244	21615	C02713
cpd_907	N-acetylneuraminate	N-Acetylneuramite		3568	17012	C00270
cpd_908	N-acetylphenylalanine	N-Acetyl-L-phenylalanine	HMDB0000512	74839	16259	C03519
cpd_909	N-acetylproline	N-Acetylproline	HMDB0094701	66141	21560	
cpd_910	N-acetylputrescine	N-Acetylputrescine	HMDB0002064	122356	17768	C02714
cpd_911	N-acetylpyrraline					
cpd_912	N-acetylserine	N-Acetylserine	HMDB0002931	65249	45441	
cpd_913	N-acetylsphingosine					
cpd_914	N-acetyltaurine	N-Acetyltaurine	HMDB0240253	159864	84415	
cpd_915	N-acetylthreonine	N-Acetylthreonine	HMDB0062557	152204	45826	
cpd_916	N-acetyltryptophan	N-Acetyltryptophan	HMDB0013713	700653	74640	
cpd_917	N-acetyltyrosine	N-Acetyltyrosine	HMDB0244966	89216	68561	
cpd_918	N-acetylvaline	N-Acetylvaline	HMDB0011757	66789	21565	
cpd_919	N-alpha-acetylornithine	N2-Acetylornithine	HMDB0003357	439232	16543	C00437
cpd_920	N-butyryl-isoleucine					
cpd_921	N-butyryl-leucine					
cpd_922	N-butyryl-phenylalanine					
cpd_923	N-carbamoylaspartate	Ureidosuccinic acid	HMDB0000828	93072	15859	C00438
cpd_924	N-carbamoylglutamate	Carglumic acid	HMDB0015673	121396	71028	C05829
cpd_925	N-carbamoylputrescine	N-Carbamoylputrescine	HMDB0033458	502	17902	C00436
cpd_926	N-carboxymethylalanine					
cpd_927	N-delta-acetylornithine	N5-Acetylornithine	HMDB0240589	193343	44673	
cpd_928	N-formylanthranilic acid	Formylanthranilic acid	HMDB0004089	101399	36575	C05653
cpd_929	N-formylmethionine	N-Formyl-L-methionine	HMDB0001015	439750	16552	C03145
cpd_930	N-formylphenylalanine	N-Formylphenylalanine	HMDB0240317	759256	133534	
cpd_931	N-linoleoylglycine	N-linoleoylglycine		6433346		
cpd_932	N-linoleoylserine*					
cpd_933	N-linoleoyltaurine*					
cpd_934	N-methyl-GABA					
cpd_935	N-methylglutamate	N-methyl-L-glutamic Acid	HMDB0062660	439377	16440	C01046
cpd_936	N-methylhydantoin	N-Methylhydantoin	HMDB0003646	69217	16354	C02565
cpd_937	N-methylphenylalanine	N-methylphenylalanine	HMDB0029224	4657542		
cpd_938	N-methylpipecolate					
cpd_939	N-methylproline	N-Methyl-L-proline	HMDB0094696	643474	90344	
cpd_940	N-methyltaurine					
cpd_941	N-methyltryptophan	Indoximod	HMDB0243932		72821	
cpd_942	N-monomethylarginine					
cpd_943	N-oleoyl-sphingosine (d18:1/18:1)*					
cpd_944	N-oleoylglycine	Oleoyl glycine	HMDB0013631	6436908	73723	
cpd_945	N-oleoylserine	N-Oleoyl-L-Serine	HMDB0242185	44190514	136614	
cpd_946	N-oleoyltaurine					
cpd_947	N-palmitoyl-phytosphingosine (t18:0/16:0)					
cpd_948	N-palmitoyl-sphinganine (d18:0/16:0)					
cpd_949	N-palmitoyl-sphingosine (d18:1/16:0)					
cpd_950	N-palmitoylglycine	Palmitoylglycine	HMDB0013034	151008	39540	
cpd_951	N-palmitoyltaurine	N-Palmitoyltaurine	HMDB0240594	14504290	132477	
cpd_952	N-propionylalanine	N-Propionylalanine	HMDB0094698	22788191		
cpd_953	N-propionylmethionine	N-Propionylmethionine	HMDB0094704	21117855	137541	
cpd_954	N-stearoyl-sphinganine (d18:0/18:0)*					
cpd_955	N-stearoyl-sphingosine (d18:1/18:0)*					
cpd_956	N-stearoylserine*					
cpd_957	N-stearoyltaurine	N-Stearoyltaurine	HMDB0240595	168274	132479	
cpd_958	N-succinyl-isoleucine					
cpd_959	N-succinyl-leucine					
cpd_960	N-succinyl-phenylalanine					
cpd_961	N1,N10-dicoumaroylspermidine	N1,N10-Dicoumaroylspermidine	HMDB0033469	15270795	85530	
cpd_962	N1,N12-diacetylspermine	N1,N12-Diacetylspermine	HMDB0002172	132680	28101	C03413
cpd_963	N1-Methyl-2-pyridone-5-carboxamide	Nudifloramide	HMDB0004193	69698	27410	C05842
cpd_964	N1-methyladenosine	1-Methyladenosine	HMDB0003331	27476	16020	C02494
cpd_965	N1-methylinosine	1-Methylinosine	HMDB0002721	65095	19065	
cpd_966	N2,N2-dimethylguanosine	N2,N2-Dimethylguanosine	HMDB0004824	92919	19289	
cpd_967	N2,N5-diacetylornithine	N2,N5-Diacetylornithine	HMDB0240345	65977	133217	
cpd_968	N2-acetyllysine	N-alpha-Acetyl-L-lysine	HMDB0000446	92907	35704	C12989
cpd_969	N4-acetylsulfamethoxazole*	N4-Acetylsulfamethoxazole	HMDB0013854	80641	31169	C13061
cpd_970	N6,N6,N6-trimethyllysine					
cpd_971	N6,N6-dimethyllysine	N6,N6-dimethyllysine	HMDB0341183			
cpd_972	N6-acetyllysine	Indoleacetic acid	HMDB0000197	802	16411	C00954
cpd_973	N6-carbamoylthreonyladenosine	N6-Carbamoyl-L-threonyladenosine	HMDB0041623	92021849		
cpd_974	N6-carboxyethyllysine					
cpd_975	N6-carboxymethyllysine	N6-Carboxymethyllysine	HMDB0240347	123800	53014	
cpd_976	N6-formyllysine					
cpd_977	N6-methyllysine					
cpd_978	N6-succinyladenosine					
cpd_979	naringenin	ringenin	HMDB0002670	439246	17846	C00509
cpd_980	naringenin 7-O-glucoside	ringenin 7-O-glucoside	HMDB0304708			
cpd_981	narirutin (naringenin 7-O-rutinoside)					
cpd_982	neoponcirin (isosakuranetin-7-rutinoside)					
cpd_983	nervonoylcarnitine (C24:1)*					
cpd_984	nicotianamine	N-(N-(3-Amino-3-carboxypropyl)-3-amino-3-carboxypropyl)azetidine-2-carboxylic acid	HMDB0255025	3450503	25520	C05324
cpd_985	nicotinamide	Niacimide	HMDB0001406	936	17154	C00153
cpd_986	nicotinamide adenine dinucleotide (NAD+)					
cpd_987	nicotinamide ribonucleotide (NMN)					
cpd_988	nicotinamide riboside	Nicotimide riboside	HMDB0000855	439924	15927	C03150
cpd_989	nicotinate	Nicotinic acid	HMDB0001488	938	15940	C00253
cpd_990	nicotinate ribonucleoside	Nicotinic acid ribonucleoside	HMDB0006809	161234	27748	C05841
cpd_991	nicotinic acid mononucleotide (NaMN)					
cpd_992	nomilin	Nomilin	HMDB0035772	326240		C08773
cpd_993	nonadecanoate (19:0)					
cpd_994	nonenedioate (C9:1-DC)*					
cpd_995	norvaline	Norvaline	HMDB0013716	439575	28804	C01799
cpd_996	O-sulfo-L-tyrosine	O-Sulfotyrosine	HMDB0155722	514186	46215	
cpd_997	o-Tyrosine	o-Tyrosine	HMDB0006050	91482	91038	
cpd_998	OAHSA (18:1/OH-18:0)					
cpd_999	octadecadienedioate (C18:2-DC)*					
cpd_1000	octadecenedioate (C18:1-DC)*					
cpd_1001	octadecenedioylcarnitine (C18:1-DC)*					
cpd_1002	octanoylcarnitine (C8)					
cpd_1003	ofloxacin	Ofloxacin	HMDB0015296	4583	7731	C07321
cpd_1004	oleate/vaccenate (18:1)					
cpd_1005	oleoyl ethanolamide	Oleoylethanolamide	HMDB0002088	5283454	71466	
cpd_1006	oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*					
cpd_1007	oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*					
cpd_1008	oleoyl-linolenoyl-glycerol (18:1/18:3) [2]*					
cpd_1009	oleoyl-linoleoyl-glycerol (18:1/18:2) [1]					
cpd_1010	oleoyl-linoleoyl-glycerol (18:1/18:2) [2]					
cpd_1011	oleoyl-oleoyl-glycerol (18:1/18:1)  [1]*					
cpd_1012	oleoyl-oleoyl-glycerol (18:1/18:1) [2]*					
cpd_1013	oleoylcarnitine (C18:1)					
cpd_1014	omega-3 arachidonate (20:4n3)					
cpd_1015	ondansetron	Ondansetron	HMDB0005035	4595	103183	C07325
cpd_1016	ornithine	Ornithine	HMDB0000214	6262	15729	C00077
cpd_1017	orotate	Orotic acid	HMDB0000226	967	16742	C00295
cpd_1018	oxalate (ethanedioate)					
cpd_1019	p-cresol	p-Cresol	HMDB0001858	2879	17847	C01468
cpd_1020	p-cresol glucuronide*	p-Cresol glucuronide	HMDB0011686	154035	87986	
cpd_1021	p-cresol sulfate	p-Cresol sulfate	HMDB0011635	4615423	82914	
cpd_1022	p-hydroxybenzaldehyde	4-Hydroxybenzaldehyde	HMDB0011718	126	17597	C00633
cpd_1023	PAHSA (16:0/OH-18:0)					
cpd_1024	palmitate (16:0)					
cpd_1025	palmitoleate (16:1n7)					
cpd_1026	palmitoleoyl ethanolamide*	Palmitoleoylethanolamde	HMDB0013648	9835868	71465	
cpd_1027	palmitoleoyl-linoleoyl-glycerol (16:1/18:2) [1]*					
cpd_1028	palmitoleoylcarnitine (C16:1)*					
cpd_1029	palmitoyl dihydrosphingomyelin (d18:0/16:0)*	SM(d18:0/16:0)	HMDB0010168	9939965	78647	C00550
cpd_1030	palmitoyl ethanolamide	Palmitoylethanolamide	HMDB0002100	4671	71464	C16512
cpd_1031	palmitoyl sphingomyelin (d18:1/16:0)	SM(d18:1/16:0)	HMDB0010169	9939941	78646	C00550
cpd_1032	palmitoyl-arachidonoyl-glycerol (16:0/20:4) [2]*					
cpd_1033	palmitoyl-linolenoyl-glycerol (16:0/18:3) [2]*					
cpd_1034	palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*					
cpd_1035	palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*					
cpd_1036	palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*					
cpd_1037	palmitoylcarnitine (C16)					
cpd_1038	palmitoylcholine	Palmitoylcholine	HMDB0240592	151731	133677	
cpd_1039	pantetheine	Pantetheine	HMDB0003426	479	16753	C00831
cpd_1040	pantoate	Pantoic acid	HMDB0240389		18697	C00522
cpd_1041	pantothenate	Pantothenic acid	HMDB0000210	6613	46905	C00864
cpd_1042	pentadecanoate (15:0)					
cpd_1043	pentose acid*					
cpd_1044	phenethylamine	Phenylethylamine	HMDB0012275	1001	18397	C05332
cpd_1045	phenol sulfate	Phenol sulphate	HMDB0060015	74426	27905	C02180
cpd_1046	phenylacetate	Phenylacetic acid	HMDB0000209	999	30745	C07086
cpd_1047	phenylacetylaspartate					
cpd_1048	phenylacetylglutamine	Phenylacetylglutamine	HMDB0006344	92258	17884	C04148
cpd_1049	phenylacetylglycine	Phenylacetylglycine	HMDB0000821	68144	27480	C05598
cpd_1050	phenylacetylisoleucine					
cpd_1051	phenylacetylphenylalanine					
cpd_1052	phenylacetyltaurine					
cpd_1053	phenylalanine	Phenylalanine	HMDB0000159	6140	17295	C00079
cpd_1054	phenylalanylalanine	Phenylalanylalanine	HMDB0028988	5488196	73630	
cpd_1055	phenylalanylglycine	Phenylalanylglycine	HMDB0028995	6992303	73635	
cpd_1056	phenyllactate (PLA)					
cpd_1057	phenylpyruvate	Phenylpyruvic acid	HMDB0000205	997	30851	C00166
cpd_1058	pheophorbide A	Pheophorbide a	METPA1634		38257	C18021
cpd_1059	pheophytin A	Pheophytin a	METPA0689		44898	C05797
cpd_1060	phosphate	Phosphate	HMDB0001429	1004	26078	C00009
cpd_1061	phosphoethanolamine	O-Phosphoethanolamine	HMDB0000224	1015	17553	C00346
cpd_1062	phytanate	Phytanic acid	HMDB0000801	26840	16285	C01607
cpd_1063	phytosphingosine	Phytosphingosine	HMDB0004610	122121	46961	C12144
cpd_1064	picolinate	Picolinic acid	HMDB0002243	1018	28747	C10164
cpd_1065	picolinoylglycine	Picolinoylglycine	HMDB0059766	11788622	89884	
cpd_1066	pimaric acid					
cpd_1067	pimelate (C7-DC)					
cpd_1068	pipecolate	Pipecolic acid	HMDB0000070	849	17964	C00408
cpd_1069	piperidine	Piperidine	HMDB0034301	8082	18049	C01746
cpd_1070	piperine	Piperine	HMDB0029377	638024	28821	C03882
cpd_1071	ponciretin					
cpd_1072	pregnanediol-3-glucuronide	Pregnediol 3-O-glucuronide	HMDB0010318	123796		C03033
cpd_1073	pregnanolone/allopregnanolone sulfate					
cpd_1074	pregnenediol disulfate (C21H34O8S2)*					
cpd_1075	pregnenediol sulfate (C21H34O5S)*					
cpd_1076	pregnenetriol disulfate*					
cpd_1077	pregnenetriol sulfate*					
cpd_1078	pregnenolone sulfate	Pregnenolone sulfate	HMDB0000774	20845972		
cpd_1079	pristanate	Pristanic acid	HMDB0000795	123929	51340	
cpd_1080	pro-hydroxy-pro	Prolylhydroxyproline	HMDB0006695	11902892	74767	
cpd_1081	proline	Proline	HMDB0000162	145742	17203	C00148
cpd_1082	prolylglycine	Prolylglycine	HMDB0011178	6426709	61695	
cpd_1083	propionylcarnitine (C3)					
cpd_1084	propionylglutamine					
cpd_1085	propionylglycine	Propionylglycine	HMDB0000783	98681	89836	
cpd_1086	propyl 4-hydroxybenzoate sulfate					
cpd_1087	protoporphyrin IX	Protoporphyrin IX	HMDB0000241		15430	C02191
cpd_1088	pseudoephedrine	Pseudoephedrine	HMDB0001943	7028	51209	C02765
cpd_1089	pseudouridine	Pseudouridine	HMDB0000767	15047	17802	C02067
cpd_1090	pterin	Pterin	HMDB0000802	73000	18265	C00715
cpd_1091	putrescine	Putrescine	HMDB0001414	1045	17148	C00134
cpd_1092	pyridoxal	Pyridoxal	HMDB0001545	1050	17310	C00250
cpd_1093	pyridoxamine	Pyridoxamine	HMDB0001431	1052	16410	C00534
cpd_1094	pyridoxate	4-Pyridoxic acid	HMDB0000017	6723	17405	C00847
cpd_1095	pyridoxine (Vitamin B6)					
cpd_1096	pyroglutamine*	Pyroglutamine	HMDB0062558	11984188	133469	
cpd_1097	pyrraline	Pyrraline	HMDB0033143	14274616		
cpd_1098	pyruvate	Pyruvic acid	HMDB0000243	1060	32816	C00022
cpd_1099	quinate	Quinic acid	HMDB0003072	6508	17521	C00296
cpd_1100	quinolinate	Quinolinic acid	HMDB0000232	1066	16675	C03722
cpd_1101	ranitidine	Ranitidine	HMDB0001930	3001055	8776	D00673
cpd_1102	retinal	Retil	HMDB0001358	638015	17898	C00376
cpd_1103	retinol (Vitamin A)					
cpd_1104	rhoifolin (apigenin-7-neohesperidoside)					
cpd_1105	ribitol	Ribitol	HMDB0000508		15963	C00474
cpd_1106	riboflavin (Vitamin B2)					
cpd_1107	ribonate	Ribonic acid	HMDB0000867	5460677	21077	C01685
cpd_1108	ribulonate/xylulonate/lyxonate*					
cpd_1109	ribulose/xylulose					
cpd_1110	ritalinic acid	Ritalinic acid	HMDB0042008	86863	83481	
cpd_1111	rosmarinate	Rosmarinic acid	HMDB0003572	5281792	50371	C01850
cpd_1112	S-1-pyrroline-5-carboxylate					
cpd_1113	S-allylcysteine	S-Allylcysteine	HMDB0034323	98280		C16759
cpd_1114	S-carboxymethyl-L-cysteine	S-Carboxymethyl-L-cysteine	HMDB0029415	1080	971853	
cpd_1115	S-methylcysteine	Methylcysteine	HMDB0002108	24417	45658	C22040
cpd_1116	S-methylcysteine sulfoxide	(S)C(S)S-S-Methylcysteine sulfoxide	HMDB0029432	25202909	137271	
cpd_1117	S-methylmethionine	S-Methylmethionine	HMDB0038670	458		
cpd_1118	saccharin	Saccharin	HMDB0029723	5143	32111	C12283
cpd_1119	saccharopine	Saccharopine	HMDB0000279	160556	16927	C00449
cpd_1120	salicylate	Salicyluric acid	HMDB0000840	10253	9008	C07588
cpd_1121	salidroside	Salidroside	HMDB0257463	4961358		C06046
cpd_1122	sarcosine	Sarcosine	HMDB0000271	1088	15611	C00213
cpd_1123	sebacate (C10-DC)					
cpd_1124	secoisolariciresinol	Secoisolariciresinol	HMDB0013692	65373	65004	C18167
cpd_1125	secoisolariciresinol diglucoside	Secoisolariciresinol 9,9'-diglucoside	HMDB0036323	74328989	172801	
cpd_1126	serine	Serine	HMDB0000187	5951	17115	C00065
cpd_1127	serotonin	Serotonin	HMDB0000259	5202	28790	C00780
cpd_1128	sertraline	Sertraline	HMDB0005010	68617	9123	C07246
cpd_1129	sinapate	Sipic acid	HMDB0032616	637775	15714	C00482
cpd_1130	sinigrin	Sinigrin	HMDB0034070	6911854	9162	C08427
cpd_1131	sitostanol	sitostanol	HMDB0258317	6743		
cpd_1132	skatol	3-Methylindole	HMDB0000466	6736	9171	C08313
cpd_1133	solanidine	Solanidine	HMDB0003236	65727	28374	C06543
cpd_1134	soyasaponin I	Soyasaponin I	HMDB0034649	122097	9211	C08983
cpd_1135	soyasaponin II	Soyasaponin II	HMDB0034650	443614		C12081
cpd_1136	soyasaponin III	Soyasaponin III	HMDB0034651	13326389		
